industry_segment_label,hfb_no,date_purchase_month,cust_by_hfb
Health_Care,07,2024-06-01,155
Health_Care,07,2024-07-01,169
Health_Care,07,2024-08-01,174
Health_Care,07,2024-09-01,158
Health_Care,07,2024-10-01,195
Health_Care,07,2024-11-01,160
Health_Care,07,2024-12-01,167
Health_Care,07,2025-01-01,208
Health_Care,07,2025-02-01,171
Health_Care,07,2025-03-01,202
Health_Care,07,2025-04-01,165
Health_Care,07,2025-05-01,185
Health_Care,08,2024-06-01,99
Health_Care,08,2024-07-01,101
Health_Care,08,2024-08-01,105
Health_Care,08,2024-09-01,85
Health_Care,08,2024-10-01,97
Health_Care,08,2024-11-01,98
Health_Care,08,2024-12-01,101
Health_Care,08,2025-01-01,129
Health_Care,08,2025-02-01,89
Health_Care,08,2025-03-01,113
Health_Care,08,2025-04-01,93
Health_Care,08,2025-05-01,85
Health_Care,09,2024-06-01,87
Health_Care,09,2024-07-01,125
Health_Care,09,2024-08-01,120
Health_Care,09,2024-09-01,122
Health_Care,09,2024-10-01,91
Health_Care,09,2024-11-01,97
Health_Care,09,2024-12-01,107
Health_Care,09,2025-01-01,148
Health_Care,09,2025-02-01,98
Health_Care,09,2025-03-01,109
Health_Care,09,2025-04-01,103
Health_Care,09,2025-05-01,90
Health_Care,10,2024-06-01,96
Health_Care,10,2024-07-01,117
Health_Care,10,2024-08-01,122
Health_Care,10,2024-09-01,102
Health_Care,10,2024-10-01,132
Health_Care,10,2024-11-01,141
Health_Care,10,2024-12-01,124
Health_Care,10,2025-01-01,123
Health_Care,10,2025-02-01,112
Health_Care,10,2025-03-01,132
Health_Care,10,2025-04-01,86
Health_Care,10,2025-05-01,90
Health_Care,11,2024-06-01,65
Health_Care,11,2024-07-01,91
Health_Care,11,2024-08-01,83
Health_Care,11,2024-09-01,54
Health_Care,11,2024-10-01,79
Health_Care,11,2024-11-01,80
Health_Care,11,2024-12-01,66
Health_Care,11,2025-01-01,91
Health_Care,11,2025-02-01,65
Health_Care,11,2025-03-01,89
Health_Care,11,2025-04-01,65
Health_Care,11,2025-05-01,89
Health_Care,12,2024-06-01,39
Health_Care,12,2024-07-01,43
Health_Care,12,2024-08-01,45
Health_Care,12,2024-09-01,36
Health_Care,12,2024-10-01,56
Health_Care,12,2024-11-01,49
Health_Care,12,2024-12-01,41
Health_Care,12,2025-01-01,57
Health_Care,12,2025-02-01,59
Health_Care,12,2025-03-01,60
Health_Care,12,2025-04-01,54
Health_Care,12,2025-05-01,56
Health_Care,13,2024-06-01,23
Health_Care,13,2024-07-01,27
Health_Care,13,2024-08-01,41
Health_Care,13,2024-09-01,26
Health_Care,13,2024-10-01,46
Health_Care,13,2024-11-01,35
Health_Care,13,2024-12-01,38
Health_Care,13,2025-01-01,52
Health_Care,13,2025-02-01,41
Health_Care,13,2025-03-01,38
Health_Care,13,2025-04-01,26
Health_Care,13,2025-05-01,32
Health_Care,14,2024-06-01,79
Health_Care,14,2024-07-01,109
Health_Care,14,2024-08-01,126
Health_Care,14,2024-09-01,107
Health_Care,14,2024-10-01,102
Health_Care,14,2024-11-01,118
Health_Care,14,2024-12-01,102
Health_Care,14,2025-01-01,144
Health_Care,14,2025-02-01,100
Health_Care,14,2025-03-01,118
Health_Care,14,2025-04-01,100
Health_Care,14,2025-05-01,92
Health_Care,15,2024-06-01,85
Health_Care,15,2024-07-01,103
Health_Care,15,2024-08-01,126
Health_Care,15,2024-09-01,104
Health_Care,15,2024-10-01,111
Health_Care,15,2024-11-01,112
Health_Care,15,2024-12-01,100
Health_Care,15,2025-01-01,135
Health_Care,15,2025-02-01,100
Health_Care,15,2025-03-01,122
Health_Care,15,2025-04-01,92
Health_Care,15,2025-05-01,102
Health_Care,16,2024-06-01,110
Health_Care,16,2024-07-01,113
Health_Care,16,2024-08-01,142
Health_Care,16,2024-09-01,144
Health_Care,16,2024-10-01,166
Health_Care,16,2024-11-01,167
Health_Care,16,2024-12-01,154
Health_Care,16,2025-01-01,180
Health_Care,16,2025-02-01,151
Health_Care,16,2025-03-01,163
Health_Care,16,2025-04-01,119
Health_Care,16,2025-05-01,136
Health_Care,17,2024-06-01,24
Health_Care,17,2024-07-01,23
Health_Care,17,2024-08-01,17
Health_Care,17,2024-09-01,7
Health_Care,17,2024-10-01,15
Health_Care,17,2024-11-01,14
Health_Care,17,2024-12-01,14
Health_Care,17,2025-01-01,13
Health_Care,17,2025-02-01,13
Health_Care,17,2025-03-01,24
Health_Care,17,2025-04-01,16
Health_Care,17,2025-05-01,24
Health_Care,18,2024-06-01,270
Health_Care,18,2024-07-01,311
Health_Care,18,2024-08-01,319
Health_Care,18,2024-09-01,312
Health_Care,18,2024-10-01,314
Health_Care,18,2024-11-01,279
Health_Care,18,2024-12-01,282
Health_Care,18,2025-01-01,398
Health_Care,18,2025-02-01,299
Health_Care,18,2025-03-01,340
Health_Care,18,2025-04-01,285
Health_Care,18,2025-05-01,274
Health_Care,70,2024-06-01,17
Health_Care,70,2024-07-01,23
Health_Care,70,2024-08-01,19
Health_Care,70,2024-09-01,21
Health_Care,70,2024-10-01,26
Health_Care,70,2024-11-01,26
Health_Care,70,2024-12-01,22
Health_Care,70,2025-01-01,31
Health_Care,70,2025-02-01,17
Health_Care,70,2025-03-01,38
Health_Care,70,2025-04-01,23
Health_Care,70,2025-05-01,28
Health_Care,97,2024-06-01,510
Health_Care,97,2024-07-01,584
Health_Care,97,2024-08-01,513
Health_Care,97,2024-09-01,533
Health_Care,97,2024-10-01,535
Health_Care,97,2024-11-01,512
Health_Care,97,2024-12-01,504
Health_Care,97,2025-01-01,595
Health_Care,97,2025-02-01,518
Health_Care,97,2025-03-01,577
Health_Care,97,2025-04-01,485
Health_Care,97,2025-05-01,473
Hospitality_Accomodation,01,2024-06-01,100
Hospitality_Accomodation,01,2024-07-01,106
Hospitality_Accomodation,01,2024-08-01,80
Hospitality_Accomodation,01,2024-09-01,57
Hospitality_Accomodation,01,2024-10-01,77
Hospitality_Accomodation,01,2024-11-01,92
Hospitality_Accomodation,01,2024-12-01,75
Hospitality_Accomodation,01,2025-01-01,90
Hospitality_Accomodation,01,2025-02-01,96
Hospitality_Accomodation,01,2025-03-01,88
Hospitality_Accomodation,01,2025-04-01,90
Hospitality_Accomodation,01,2025-05-01,92
Hospitality_Accomodation,02,2024-06-01,112
Hospitality_Accomodation,02,2024-07-01,118
Hospitality_Accomodation,02,2024-08-01,86
Hospitality_Accomodation,02,2024-09-01,93
Hospitality_Accomodation,02,2024-10-01,101
Hospitality_Accomodation,02,2024-11-01,94
Hospitality_Accomodation,02,2024-12-01,100
Hospitality_Accomodation,02,2025-01-01,105
Hospitality_Accomodation,02,2025-02-01,101
Hospitality_Accomodation,02,2025-03-01,114
Hospitality_Accomodation,02,2025-04-01,113
Hospitality_Accomodation,02,2025-05-01,103
Hospitality_Accomodation,03,2024-06-01,64
Hospitality_Accomodation,03,2024-07-01,83
Hospitality_Accomodation,03,2024-08-01,50
Hospitality_Accomodation,03,2024-09-01,53
Hospitality_Accomodation,03,2024-10-01,60
Hospitality_Accomodation,03,2024-11-01,50
Hospitality_Accomodation,03,2024-12-01,56
Hospitality_Accomodation,03,2025-01-01,74
Hospitality_Accomodation,03,2025-02-01,49
Hospitality_Accomodation,03,2025-03-01,60
Hospitality_Accomodation,03,2025-04-01,59
Hospitality_Accomodation,03,2025-05-01,56
Hospitality_Accomodation,04,2024-06-01,123
Hospitality_Accomodation,04,2024-07-01,133
Hospitality_Accomodation,04,2024-08-01,103
Hospitality_Accomodation,04,2024-09-01,110
Hospitality_Accomodation,04,2024-10-01,128
Hospitality_Accomodation,04,2024-11-01,110
Hospitality_Accomodation,04,2024-12-01,124
Hospitality_Accomodation,04,2025-01-01,141
Hospitality_Accomodation,04,2025-02-01,102
Hospitality_Accomodation,04,2025-03-01,156
Hospitality_Accomodation,04,2025-04-01,126
Hospitality_Accomodation,04,2025-05-01,128
Hospitality_Accomodation,05,2024-06-01,80
Hospitality_Accomodation,05,2024-07-01,113
Hospitality_Accomodation,05,2024-08-01,68
Hospitality_Accomodation,05,2024-09-01,55
Hospitality_Accomodation,05,2024-10-01,62
Hospitality_Accomodation,05,2024-11-01,96
Hospitality_Accomodation,05,2024-12-01,97
Hospitality_Accomodation,05,2025-01-01,82
Hospitality_Accomodation,05,2025-02-01,62
Hospitality_Accomodation,05,2025-03-01,108
Hospitality_Accomodation,05,2025-04-01,97
Hospitality_Accomodation,05,2025-05-01,133
Hospitality_Accomodation,06,2024-06-01,188
Hospitality_Accomodation,06,2024-07-01,150
Hospitality_Accomodation,06,2024-08-01,123
Hospitality_Accomodation,06,2024-09-01,88
Hospitality_Accomodation,06,2024-10-01,116
Hospitality_Accomodation,06,2024-11-01,132
Hospitality_Accomodation,06,2024-12-01,130
Hospitality_Accomodation,06,2025-01-01,158
Hospitality_Accomodation,06,2025-02-01,133
Hospitality_Accomodation,06,2025-03-01,175
Hospitality_Accomodation,06,2025-04-01,178
Hospitality_Accomodation,06,2025-05-01,154
Hospitality_Accomodation,07,2024-06-01,147
Hospitality_Accomodation,07,2024-07-01,167
Hospitality_Accomodation,07,2024-08-01,84
Hospitality_Accomodation,07,2024-09-01,98
Hospitality_Accomodation,07,2024-10-01,122
Hospitality_Accomodation,07,2024-11-01,126
Hospitality_Accomodation,07,2024-12-01,116
Hospitality_Accomodation,07,2025-01-01,174
Hospitality_Accomodation,07,2025-02-01,141
Hospitality_Accomodation,07,2025-03-01,175
Hospitality_Accomodation,07,2025-04-01,156
Hospitality_Accomodation,07,2025-05-01,159
Hospitality_Accomodation,08,2024-06-01,88
Hospitality_Accomodation,08,2024-07-01,89
Hospitality_Accomodation,08,2024-08-01,55
Hospitality_Accomodation,08,2024-09-01,47
Hospitality_Accomodation,08,2024-10-01,65
Hospitality_Accomodation,08,2024-11-01,62
Hospitality_Accomodation,08,2024-12-01,70
Hospitality_Accomodation,08,2025-01-01,83
Hospitality_Accomodation,08,2025-02-01,81
Hospitality_Accomodation,08,2025-03-01,95
Hospitality_Accomodation,08,2025-04-01,80
Hospitality_Accomodation,08,2025-05-01,83
Hospitality_Accomodation,09,2024-06-01,95
Hospitality_Accomodation,09,2024-07-01,84
Hospitality_Accomodation,09,2024-08-01,76
Hospitality_Accomodation,09,2024-09-01,49
Hospitality_Accomodation,09,2024-10-01,46
Hospitality_Accomodation,09,2024-11-01,49
Hospitality_Accomodation,09,2024-12-01,57
Hospitality_Accomodation,09,2025-01-01,80
Hospitality_Accomodation,09,2025-02-01,78
Hospitality_Accomodation,09,2025-03-01,106
Hospitality_Accomodation,09,2025-04-01,94
Hospitality_Accomodation,09,2025-05-01,106
Hospitality_Accomodation,10,2024-06-01,136
Hospitality_Accomodation,10,2024-07-01,147
Hospitality_Accomodation,10,2024-08-01,117
Hospitality_Accomodation,10,2024-09-01,113
Hospitality_Accomodation,10,2024-10-01,121
Hospitality_Accomodation,10,2024-11-01,144
Hospitality_Accomodation,10,2024-12-01,158
Hospitality_Accomodation,10,2025-01-01,161
Hospitality_Accomodation,10,2025-02-01,140
Hospitality_Accomodation,10,2025-03-01,158
Hospitality_Accomodation,10,2025-04-01,143
Hospitality_Accomodation,10,2025-05-01,145
Hospitality_Accomodation,11,2024-06-01,236
Hospitality_Accomodation,11,2024-07-01,253
Hospitality_Accomodation,11,2024-08-01,180
Hospitality_Accomodation,11,2024-09-01,139
Hospitality_Accomodation,11,2024-10-01,175
Hospitality_Accomodation,11,2024-11-01,192
Hospitality_Accomodation,11,2024-12-01,207
Hospitality_Accomodation,11,2025-01-01,213
Hospitality_Accomodation,11,2025-02-01,189
Hospitality_Accomodation,11,2025-03-01,239
Hospitality_Accomodation,11,2025-04-01,281
Hospitality_Accomodation,11,2025-05-01,276
Hospitality_Accomodation,12,2024-06-01,115
Hospitality_Accomodation,12,2024-07-01,92
Hospitality_Accomodation,12,2024-08-01,69
Hospitality_Accomodation,12,2024-09-01,49
Hospitality_Accomodation,12,2024-10-01,72
Hospitality_Accomodation,12,2024-11-01,94
Hospitality_Accomodation,12,2024-12-01,92
Hospitality_Accomodation,12,2025-01-01,104
Hospitality_Accomodation,12,2025-02-01,87
Hospitality_Accomodation,12,2025-03-01,109
Hospitality_Accomodation,12,2025-04-01,123
Hospitality_Accomodation,12,2025-05-01,115
Hospitality_Accomodation,13,2024-06-01,54
Hospitality_Accomodation,13,2024-07-01,55
Hospitality_Accomodation,13,2024-08-01,41
Hospitality_Accomodation,13,2024-09-01,32
Hospitality_Accomodation,13,2024-10-01,48
Hospitality_Accomodation,13,2024-11-01,63
Hospitality_Accomodation,13,2024-12-01,63
Hospitality_Accomodation,13,2025-01-01,68
Hospitality_Accomodation,13,2025-02-01,57
Hospitality_Accomodation,13,2025-03-01,82
Hospitality_Accomodation,13,2025-04-01,69
Hospitality_Accomodation,13,2025-05-01,78
Hospitality_Accomodation,14,2024-06-01,192
Hospitality_Accomodation,14,2024-07-01,222
Hospitality_Accomodation,14,2024-08-01,171
Hospitality_Accomodation,14,2024-09-01,128
Hospitality_Accomodation,14,2024-10-01,160
Hospitality_Accomodation,14,2024-11-01,183
Hospitality_Accomodation,14,2024-12-01,189
Hospitality_Accomodation,14,2025-01-01,227
Hospitality_Accomodation,14,2025-02-01,208
Hospitality_Accomodation,14,2025-03-01,251
Hospitality_Accomodation,14,2025-04-01,243
Hospitality_Accomodation,14,2025-05-01,260
Hospitality_Accomodation,15,2024-06-01,224
Hospitality_Accomodation,15,2024-07-01,244
Hospitality_Accomodation,15,2024-08-01,181
Hospitality_Accomodation,15,2024-09-01,151
Hospitality_Accomodation,15,2024-10-01,166
Hospitality_Accomodation,15,2024-11-01,186
Hospitality_Accomodation,15,2024-12-01,202
Hospitality_Accomodation,15,2025-01-01,225
Hospitality_Accomodation,15,2025-02-01,200
Hospitality_Accomodation,15,2025-03-01,277
Hospitality_Accomodation,15,2025-04-01,271
Hospitality_Accomodation,15,2025-05-01,278
Hospitality_Accomodation,16,2024-06-01,150
Hospitality_Accomodation,16,2024-07-01,138
Hospitality_Accomodation,16,2024-08-01,105
Hospitality_Accomodation,16,2024-09-01,81
Hospitality_Accomodation,16,2024-10-01,115
Hospitality_Accomodation,16,2024-11-01,149
Hospitality_Accomodation,16,2024-12-01,145
Hospitality_Accomodation,16,2025-01-01,143
Hospitality_Accomodation,16,2025-02-01,144
Hospitality_Accomodation,16,2025-03-01,164
Hospitality_Accomodation,16,2025-04-01,150
Hospitality_Accomodation,16,2025-05-01,160
Hospitality_Accomodation,17,2024-06-01,45
Hospitality_Accomodation,17,2024-07-01,39
Hospitality_Accomodation,17,2024-08-01,27
Hospitality_Accomodation,17,2024-09-01,11
Hospitality_Accomodation,17,2024-10-01,10
Hospitality_Accomodation,17,2024-11-01,15
Hospitality_Accomodation,17,2024-12-01,10
Hospitality_Accomodation,17,2025-01-01,27
Hospitality_Accomodation,17,2025-02-01,32
Hospitality_Accomodation,17,2025-03-01,44
Hospitality_Accomodation,17,2025-04-01,60
Hospitality_Accomodation,17,2025-05-01,56
Hospitality_Accomodation,18,2024-06-01,306
Hospitality_Accomodation,18,2024-07-01,299
Hospitality_Accomodation,18,2024-08-01,212
Hospitality_Accomodation,18,2024-09-01,199
Hospitality_Accomodation,18,2024-10-01,247
Hospitality_Accomodation,18,2024-11-01,259
Hospitality_Accomodation,18,2024-12-01,254
Hospitality_Accomodation,18,2025-01-01,298
Hospitality_Accomodation,18,2025-02-01,284
Hospitality_Accomodation,18,2025-03-01,349
Hospitality_Accomodation,18,2025-04-01,331
Hospitality_Accomodation,18,2025-05-01,341
Hospitality_Accomodation,70,2024-06-01,51
Hospitality_Accomodation,70,2024-07-01,46
Hospitality_Accomodation,70,2024-08-01,18
Hospitality_Accomodation,70,2024-09-01,31
Hospitality_Accomodation,70,2024-10-01,45
Hospitality_Accomodation,70,2024-11-01,35
Hospitality_Accomodation,70,2024-12-01,36
Hospitality_Accomodation,70,2025-01-01,42
Hospitality_Accomodation,70,2025-02-01,34
Hospitality_Accomodation,70,2025-03-01,53
Hospitality_Accomodation,70,2025-04-01,48
Hospitality_Accomodation,70,2025-05-01,55
Hospitality_Accomodation,97,2024-06-01,616
Hospitality_Accomodation,97,2024-07-01,644
Hospitality_Accomodation,97,2024-08-01,381
Hospitality_Accomodation,97,2024-09-01,394
Hospitality_Accomodation,97,2024-10-01,389
Hospitality_Accomodation,97,2024-11-01,450
Hospitality_Accomodation,97,2024-12-01,464
Hospitality_Accomodation,97,2025-01-01,537
Hospitality_Accomodation,97,2025-02-01,501
Hospitality_Accomodation,97,2025-03-01,590
Hospitality_Accomodation,97,2025-04-01,642
Hospitality_Accomodation,97,2025-05-01,609
Manufacturing,01,2024-06-01,25
Manufacturing,01,2024-07-01,27
Manufacturing,01,2024-08-01,15
Manufacturing,01,2024-09-01,20
Manufacturing,01,2024-10-01,16
Manufacturing,01,2024-11-01,22
Manufacturing,01,2024-12-01,31
Manufacturing,01,2025-01-01,15
Manufacturing,01,2025-02-01,25
Manufacturing,01,2025-03-01,25
Manufacturing,01,2025-04-01,18
Manufacturing,01,2025-05-01,15
Manufacturing,02,2024-06-01,61
Manufacturing,02,2024-07-01,51
Manufacturing,02,2024-08-01,39
Manufacturing,02,2024-09-01,71
Manufacturing,02,2024-10-01,59
Manufacturing,02,2024-11-01,49
Manufacturing,02,2024-12-01,51
Manufacturing,02,2025-01-01,64
Manufacturing,02,2025-02-01,57
Manufacturing,02,2025-03-01,50
Manufacturing,02,2025-04-01,62
Manufacturing,02,2025-05-01,36
Manufacturing,03,2024-06-01,89
Manufacturing,03,2024-07-01,93
Manufacturing,03,2024-08-01,77
Manufacturing,03,2024-09-01,85
Manufacturing,03,2024-10-01,88
Manufacturing,03,2024-11-01,76
Manufacturing,03,2024-12-01,62
Manufacturing,03,2025-01-01,116
Manufacturing,03,2025-02-01,79
Manufacturing,03,2025-03-01,79
Manufacturing,03,2025-04-01,79
Manufacturing,03,2025-05-01,55
Manufacturing,04,2024-06-01,42
Manufacturing,04,2024-07-01,33
Manufacturing,04,2024-08-01,26
Manufacturing,04,2024-09-01,37
Manufacturing,04,2024-10-01,33
Manufacturing,04,2024-11-01,30
Manufacturing,04,2024-12-01,50
Manufacturing,04,2025-01-01,41
Manufacturing,04,2025-02-01,34
Manufacturing,04,2025-03-01,27
Manufacturing,04,2025-04-01,20
Manufacturing,04,2025-05-01,27
Manufacturing,05,2024-06-01,14
Manufacturing,05,2024-07-01,8
Manufacturing,05,2024-08-01,7
Manufacturing,05,2024-09-01,13
Manufacturing,05,2024-10-01,6
Manufacturing,05,2024-11-01,5
Manufacturing,05,2024-12-01,9
Manufacturing,05,2025-01-01,8
Manufacturing,05,2025-02-01,8
Manufacturing,05,2025-03-01,9
Manufacturing,05,2025-04-01,9
Manufacturing,05,2025-05-01,5
Manufacturing,06,2024-06-01,28
Manufacturing,06,2024-07-01,34
Manufacturing,06,2024-08-01,27
Manufacturing,06,2024-09-01,33
Manufacturing,06,2024-10-01,32
Manufacturing,06,2024-11-01,38
Manufacturing,06,2024-12-01,39
Manufacturing,06,2025-01-01,37
Manufacturing,06,2025-02-01,26
Manufacturing,06,2025-03-01,38
Manufacturing,06,2025-04-01,38
Manufacturing,06,2025-05-01,28
Manufacturing,07,2024-06-01,55
Manufacturing,07,2024-07-01,53
Manufacturing,07,2024-08-01,40
Manufacturing,07,2024-09-01,56
Manufacturing,07,2024-10-01,49
Manufacturing,07,2024-11-01,51
Manufacturing,07,2024-12-01,60
Manufacturing,07,2025-01-01,69
Manufacturing,07,2025-02-01,57
Manufacturing,07,2025-03-01,63
Manufacturing,07,2025-04-01,52
Manufacturing,07,2025-05-01,37
Manufacturing,08,2024-06-01,48
Manufacturing,08,2024-07-01,37
Manufacturing,08,2024-08-01,25
Manufacturing,08,2024-09-01,32
Manufacturing,08,2024-10-01,29
Manufacturing,08,2024-11-01,31
Manufacturing,08,2024-12-01,30
Manufacturing,08,2025-01-01,44
Manufacturing,08,2025-02-01,38
Manufacturing,08,2025-03-01,31
Manufacturing,08,2025-04-01,28
Manufacturing,08,2025-05-01,18
Manufacturing,09,2024-06-01,13
Manufacturing,09,2024-07-01,15
Manufacturing,09,2024-08-01,12
Manufacturing,09,2024-09-01,11
Manufacturing,09,2024-10-01,10
Manufacturing,09,2024-11-01,11
Manufacturing,09,2024-12-01,12
Manufacturing,09,2025-01-01,9
Manufacturing,09,2025-02-01,7
Manufacturing,09,2025-03-01,12
Manufacturing,09,2025-04-01,10
Manufacturing,09,2025-05-01,10
Manufacturing,10,2024-06-01,34
Manufacturing,10,2024-07-01,29
Manufacturing,10,2024-08-01,32
Manufacturing,10,2024-09-01,41
Manufacturing,10,2024-10-01,32
Manufacturing,10,2024-11-01,48
Manufacturing,10,2024-12-01,36
Manufacturing,10,2025-01-01,51
Manufacturing,10,2025-02-01,28
Manufacturing,10,2025-03-01,31
Manufacturing,10,2025-04-01,30
Manufacturing,10,2025-05-01,39
Manufacturing,11,2024-06-01,18
Manufacturing,11,2024-07-01,15
Manufacturing,11,2024-08-01,10
Manufacturing,11,2024-09-01,19
Manufacturing,11,2024-10-01,16
Manufacturing,11,2024-11-01,6
Manufacturing,11,2024-12-01,15
Manufacturing,11,2025-01-01,16
Manufacturing,11,2025-02-01,12
Manufacturing,11,2025-03-01,15
Manufacturing,11,2025-04-01,15
Manufacturing,11,2025-05-01,13
Manufacturing,12,2024-06-01,19
Manufacturing,12,2024-07-01,11
Manufacturing,12,2024-08-01,4
Manufacturing,12,2024-09-01,13
Manufacturing,12,2024-10-01,7
Manufacturing,12,2024-11-01,13
Manufacturing,12,2024-12-01,9
Manufacturing,12,2025-01-01,14
Manufacturing,12,2025-02-01,10
Manufacturing,12,2025-03-01,16
Manufacturing,12,2025-04-01,5
Manufacturing,12,2025-05-01,11
Manufacturing,13,2024-06-01,9
Manufacturing,13,2024-07-01,8
Manufacturing,13,2024-08-01,5
Manufacturing,13,2024-09-01,10
Manufacturing,13,2024-10-01,10
Manufacturing,13,2024-11-01,3
Manufacturing,13,2024-12-01,12
Manufacturing,13,2025-01-01,13
Manufacturing,13,2025-02-01,6
Manufacturing,13,2025-03-01,11
Manufacturing,13,2025-04-01,7
Manufacturing,13,2025-05-01,7
Manufacturing,14,2024-06-01,32
Manufacturing,14,2024-07-01,23
Manufacturing,14,2024-08-01,26
Manufacturing,14,2024-09-01,28
Manufacturing,14,2024-10-01,20
Manufacturing,14,2024-11-01,36
Manufacturing,14,2024-12-01,40
Manufacturing,14,2025-01-01,35
Manufacturing,14,2025-02-01,29
Manufacturing,14,2025-03-01,29
Manufacturing,14,2025-04-01,27
Manufacturing,14,2025-05-01,21
Manufacturing,15,2024-06-01,40
Manufacturing,15,2024-07-01,35
Manufacturing,15,2024-08-01,35
Manufacturing,15,2024-09-01,32
Manufacturing,15,2024-10-01,32
Manufacturing,15,2024-11-01,34
Manufacturing,15,2024-12-01,45
Manufacturing,15,2025-01-01,36
Manufacturing,15,2025-02-01,38
Manufacturing,15,2025-03-01,28
Manufacturing,15,2025-04-01,32
Manufacturing,15,2025-05-01,31
Manufacturing,16,2024-06-01,33
Manufacturing,16,2024-07-01,27
Manufacturing,16,2024-08-01,28
Manufacturing,16,2024-09-01,39
Manufacturing,16,2024-10-01,36
Manufacturing,16,2024-11-01,39
Manufacturing,16,2024-12-01,38
Manufacturing,16,2025-01-01,56
Manufacturing,16,2025-02-01,32
Manufacturing,16,2025-03-01,39
Manufacturing,16,2025-04-01,34
Manufacturing,16,2025-05-01,31
Manufacturing,17,2024-06-01,7
Manufacturing,17,2024-07-01,5
Manufacturing,17,2024-08-01,6
Manufacturing,17,2024-09-01,2
Manufacturing,17,2024-10-01,3
Manufacturing,17,2024-11-01,2
Manufacturing,17,2024-12-01,3
Manufacturing,17,2025-01-01,4
Manufacturing,17,2025-02-01,5
Manufacturing,17,2025-03-01,3
Manufacturing,17,2025-04-01,7
Manufacturing,17,2025-05-01,4
Manufacturing,18,2024-06-01,76
Manufacturing,18,2024-07-01,73
Manufacturing,18,2024-08-01,71
Manufacturing,18,2024-09-01,103
Manufacturing,18,2024-10-01,99
Manufacturing,18,2024-11-01,82
Manufacturing,18,2024-12-01,68
Manufacturing,18,2025-01-01,112
Manufacturing,18,2025-02-01,75
Manufacturing,18,2025-03-01,83
Manufacturing,18,2025-04-01,90
Manufacturing,18,2025-05-01,80
Manufacturing,70,2024-06-01,15
Manufacturing,70,2024-07-01,11
Manufacturing,70,2024-08-01,8
Manufacturing,70,2024-09-01,15
Manufacturing,70,2024-10-01,13
Manufacturing,70,2024-11-01,17
Manufacturing,70,2024-12-01,19
Manufacturing,70,2025-01-01,14
Manufacturing,70,2025-02-01,13
Manufacturing,70,2025-03-01,16
Manufacturing,70,2025-04-01,19
Manufacturing,70,2025-05-01,10
Manufacturing,97,2024-06-01,242
Manufacturing,97,2024-07-01,226
Manufacturing,97,2024-08-01,155
Manufacturing,97,2024-09-01,224
Manufacturing,97,2024-10-01,211
Manufacturing,97,2024-11-01,202
Manufacturing,97,2024-12-01,183
Manufacturing,97,2025-01-01,260
Manufacturing,97,2025-02-01,212
Manufacturing,97,2025-03-01,200
Manufacturing,97,2025-04-01,216
Manufacturing,97,2025-05-01,164
Residential_Construction,01,2024-06-01,112
Residential_Construction,01,2024-07-01,101
Residential_Construction,01,2024-08-01,78
Residential_Construction,01,2024-09-01,99
Residential_Construction,01,2024-10-01,108
Residential_Construction,01,2024-11-01,104
Residential_Construction,01,2024-12-01,94
Residential_Construction,01,2025-01-01,123
Residential_Construction,01,2025-02-01,85
Residential_Construction,01,2025-03-01,113
Residential_Construction,01,2025-04-01,82
Residential_Construction,01,2025-05-01,108
Residential_Construction,02,2024-06-01,203
Residential_Construction,02,2024-07-01,216
Residential_Construction,02,2024-08-01,210
Residential_Construction,02,2024-09-01,217
Residential_Construction,02,2024-10-01,222
Residential_Construction,02,2024-11-01,220
Residential_Construction,02,2024-12-01,210
Residential_Construction,02,2025-01-01,261
Residential_Construction,02,2025-02-01,201
Residential_Construction,02,2025-03-01,244
Residential_Construction,02,2025-04-01,209
Residential_Construction,02,2025-05-01,231
Residential_Construction,03,2024-06-01,147
Residential_Construction,03,2024-07-01,175
Residential_Construction,03,2024-08-01,182
Residential_Construction,03,2024-09-01,182
Residential_Construction,03,2024-10-01,166
Residential_Construction,03,2024-11-01,152
Residential_Construction,03,2024-12-01,151
Residential_Construction,03,2025-01-01,197
Residential_Construction,03,2025-02-01,141
Residential_Construction,03,2025-03-01,180
Residential_Construction,03,2025-04-01,146
Residential_Construction,03,2025-05-01,141
Residential_Construction,04,2024-06-01,388
Residential_Construction,04,2024-07-01,390
Residential_Construction,04,2024-08-01,267
Residential_Construction,04,2024-09-01,393
Residential_Construction,04,2024-10-01,380
Residential_Construction,04,2024-11-01,376
Residential_Construction,04,2024-12-01,362
Residential_Construction,04,2025-01-01,378
Residential_Construction,04,2025-02-01,371
Residential_Construction,04,2025-03-01,431
Residential_Construction,04,2025-04-01,365
Residential_Construction,04,2025-05-01,408
Residential_Construction,05,2024-06-01,119
Residential_Construction,05,2024-07-01,144
Residential_Construction,05,2024-08-01,101
Residential_Construction,05,2024-09-01,135
Residential_Construction,05,2024-10-01,136
Residential_Construction,05,2024-11-01,115
Residential_Construction,05,2024-12-01,117
Residential_Construction,05,2025-01-01,143
Residential_Construction,05,2025-02-01,102
Residential_Construction,05,2025-03-01,142
Residential_Construction,05,2025-04-01,111
Residential_Construction,05,2025-05-01,147
Residential_Construction,06,2024-06-01,511
Residential_Construction,06,2024-07-01,464
Residential_Construction,06,2024-08-01,318
Residential_Construction,06,2024-09-01,390
Residential_Construction,06,2024-10-01,468
Residential_Construction,06,2024-11-01,461
Residential_Construction,06,2024-12-01,426
